"idade","renda","divida","utilizacao_credito","consultas_recentes","inadimplencia","idade_cat"
43,5000.43266461478,1999.05446267416,0.718120942677503,5.29246490071133,0,"(39,49]"
34,5001.76194170611,2000.98212660364,1,5.76429414458514,0,"(28,39]"
36,5000.02717042046,2001.14692787177,1,7.42101968550608,1,"(28,39]"
64,4998.39089382804,1998.56396743641,0.217887902283093,4.78573539295422,0,"(60,70]"
42,5000.65531482344,1999.33821495491,0.157776200588,4.13946509952125,1,"(39,49]"
22,5000.53517445436,2000.25483126902,1,5.56835761584739,0,"[18,28]"
43,4999.26295059588,1999.54670062503,0,5.99340434417345,0,"(39,49]"
65,4999.77286956213,1999.18076826621,1,6.34908616172234,0,"(60,70]"
32,4999.34792438898,1999.1364568015,1,5.51606650687949,0,"(28,39]"
38,5001.0924630318,1999.94320787496,0,3.46274721113761,0,"(28,39]"
19,5001.8944194542,1999.74023118306,1,5.7978188010638,1,"[18,28]"
29,4999.50427857726,2001.67106647887,0,5.4585952682643,0,"(28,39]"
19,4999.95664209039,1999.69886890781,0.400937370547807,5.41199436492977,1,"[18,28]"
56,4998.63224336295,1999.24800231059,0,4.39795786991361,0,"(49,60]"
28,5001.08090620931,2000.86016560555,0,2.87231063459099,0,"[18,28]"
45,4999.80267139408,1998.50817120081,1,3.31405872855067,0,"(39,49]"
49,5000.43332320915,1999.83740091567,0.44491845196327,4.03967942601661,0,"(39,49]"
22,4999.0903107741,1998.60286954263,0.97167852389253,5.83177006488059,0,"[18,28]"
68,4999.98341327233,1999.41653250826,1,3.69544486985306,0,"(60,70]"
38,4999.19967512032,2000.36254966084,0.277547921951922,6.37585035745057,1,"(28,39]"
62,5000.93666952058,1999.37639392877,0.704578938034817,4.21448321537962,0,"(60,70]"
66,5001.44126680282,2000.40601225215,1,7.10581794353152,0,"(60,70]"
63,4999.56424621679,2000.54627798621,0.207904104143745,4.17832223571393,0,"(60,70]"
69,5000.61495554883,1999.49391360578,1,4.95730153961654,1,"(60,70]"
21,4999.95490029057,1998.93475496093,0.223211240274476,4.48106197001811,0,"[18,28]"
29,5000.92614326782,2001.49205043258,1,6.15423463540989,0,"(28,39]"
55,5002.16956321577,2001.88757630529,1,5.26073349980353,0,"(49,60]"
64,5000.2573732229,2000.82490475002,0,4.68073835492502,0,"(60,70]"
32,4998.55852336085,1999.08033899892,0.212574334384366,6.50667942846929,0,"(28,39]"
27,4999.59640156353,1999.25563264924,0,3.55260715094711,0,"[18,28]"
27,5002.25734317581,2001.74116141545,0.256770065840051,4.59301763331347,0,"[18,28]"
32,4999.73169336068,2000.41028637318,0,4.66132472426562,1,"(28,39]"
57,5001.30027071808,2000.53568188341,1,5.50087545636396,0,"(49,60]"
18,4999.94145140017,2000.67942835444,0.651972785375488,6.75290017600479,0,"[18,28]"
27,5001.53241751603,1999.19235461145,1,4.52622022577345,0,"[18,28]"
49,4998.4214421757,1999.32528234403,0,3.56536398872619,0,"(39,49]"
66,5001.42693270168,1998.0050233592,0.381248722565847,5.03154437827015,0,"(60,70]"
19,4999.73469797665,1999.82734916987,0,2.88466907063333,0,"[18,28]"
29,4999.52141213198,2001.10375952289,0.38586489546291,6.18594682426518,1,"(28,39]"
36,4999.43161653398,1999.53182530847,0,4.62442262042862,1,"(28,39]"
61,4999.41349398945,1998.36778444751,0.849460026879386,2.93466597297809,1,"(60,70]"
33,5000.86942632935,2001.84788573236,1,6.39730673788561,0,"(28,39]"
43,5000.21714051823,1999.19073041438,1,6.14071802158959,0,"(39,49]"
38,5001.05407554749,2000.43025587124,1,5.49389785536235,0,"(28,39]"
49,4999.80960343214,2001.35531797425,0,5.5201222759008,0,"(39,49]"
42,5000.739154099,1999.62915378024,0,3.52266201840094,1,"(39,49]"
25,5001.12683769691,2000.67353793724,0.855495944069442,5.29727948770145,0,"[18,28]"
58,4998.61993111103,1999.99226254333,1,6.48477275391055,1,"(49,60]"
51,4999.61361818246,1998.67822652295,1,4.07026280353756,1,"(49,60]"
32,5000.53767377382,1998.04776392234,1,4.90283500302492,0,"(28,39]"
35,4999.28950075391,1999.36912314091,0.897886071925223,4.50781195346321,0,"(28,39]"
38,5002.22587327292,2001.28038777601,0.249343221230933,5.38896427930961,0,"(28,39]"
44,4999.23639812313,1999.31229117517,0,5.26353139201397,0,"(39,49]"
19,4999.09625799239,1998.94427777883,0,4.94070773396358,1,"[18,28]"
66,4999.68615397848,2000.61310605637,0.527026271600808,6.5850893582065,0,"(60,70]"
19,5002.35834174633,2001.36448389709,1,4.57464798341569,0,"[18,28]"
50,5000.61736946561,2001.32602898577,0.553560474125828,4.62794227412982,0,"(49,60]"
60,5000.7665621458,2000.75303053731,1,6.19301042806879,0,"(49,60]"
20,5001.31772248096,1997.63956110788,1,4.33761659280545,0,"[18,28]"
42,5000.57330139593,2000.21879609653,0.312479049976629,4.61214586679244,1,"(39,49]"
30,4999.84249337409,2000.22264034202,0.250392911774145,5.26567082572091,0,"(28,39]"
43,4999.31894632167,1999.63187235491,0,3.98596035272581,1,"(39,49]"
64,4998.88354340299,1998.33801730344,0.551448335584726,3.73625456273066,0,"(60,70]"
69,5001.59870785104,2000.46524058745,0.528283938758672,5.99028639895442,0,"(60,70]"
23,5000.89043047797,2002.60873541338,1,5.31913221306524,0,"[18,28]"
43,4999.40780224049,1998.69001570734,1,6.19897662477269,0,"(39,49]"
19,5000.31075313008,2001.1905126814,1,6.73021821588373,0,"[18,28]"
47,4999.15463134154,1998.2572569114,0,3.3271955926085,0,"(39,49]"
48,5001.36690327481,2001.42560021341,0,3.54328997526747,0,"(39,49]"
53,5000.65883197472,2000.19854633024,0,5.19635331118264,0,"(49,60]"
51,4999.96959827895,2001.54824396621,0.462972593769288,4.65965343474738,0,"(49,60]"
35,4999.24491871546,2000.56624157184,1,4.92040078974374,0,"(28,39]"
69,5001.04757306461,2001.20997378049,1,4.95674500039332,0,"(60,70]"
54,5000.01881749884,1999.737400589,0.833730846981661,5.75748400210115,0,"(49,60]"
52,5000.46482027516,2000.76583595125,1,6.0355179691358,0,"(49,60]"
65,4998.45605975073,2000.14431467106,0.0862238757006069,6.96054632882905,1,"(60,70]"
18,4999.06174253384,1999.86986493534,0.444971530873168,3.99894508680786,0,"[18,28]"
18,5000.41918170291,1999.11810343285,1,3.59365419243353,0,"[18,28]"
45,4997.88439186761,1997.24283780679,1,6.35135000095212,1,"(39,49]"
47,4999.59861643942,1999.88506479827,0.644711308449202,6.58914048175962,1,"(39,49]"
25,5001.15332974746,2001.64027120697,0,6.65063960391868,1,"[18,28]"
38,5000.32314945184,1999.70679724311,0,3.44047161831386,1,"(28,39]"
44,5000.53026559324,2000.4426524965,0,5.55063769173331,1,"(39,49]"
63,5000.5707353824,1999.49730835872,0,4.77246057283861,1,"(60,70]"
19,4998.24193980113,1999.64753982418,0,4.64694745872083,1,"[18,28]"
35,4998.74827933142,2000.53600165986,1,7.81842042323559,0,"(28,39]"
53,5000.172201253,1999.79662091193,0,4.31733768573644,0,"(49,60]"
21,5000.50738395397,2000.60294643598,0,4.68385154242101,0,"[18,28]"
24,5001.4541416307,2000.72539588465,0.653542862442818,3.78447514873479,0,"[18,28]"
55,5001.14798859966,1999.47207348319,1,4.57166635889975,0,"(49,60]"
46,4999.4470106835,2001.50540621533,0.0344236026250079,5.79329622723619,0,"(39,49]"
63,4999.9156647705,2000.36361690284,1,5.44960615698979,0,"(60,70]"
32,4998.94784569229,2001.02015339633,0.130920150048766,5.80345213495526,1,"(28,39]"
55,4998.92512215281,1998.92966887599,1,5.40714465466831,0,"(49,60]"
42,4999.14586284452,1998.21025561967,0.43357157869386,5.33061682804314,0,"(39,49]"
33,4999.17714947607,1999.66057880344,0.350206770015753,5.89306165976871,0,"(28,39]"
45,5000.31729247763,2001.68801455018,0.39791425252519,5.86482177669913,1,"(39,49]"
54,4998.23857776424,1999.32482042687,0.836673559547221,5.98012101981503,0,"(49,60]"
55,5000.5542871425,2000.69351668936,0,4.79526299476473,0,"(49,60]"
24,5001.35570205249,1999.77332161498,0,3.49493040515161,0,"[18,28]"
69,5000.31334471265,1999.59082241504,1,4.01543262763301,0,"(60,70]"
36,4998.74067535481,1999.32385030236,1,5.99775195267462,0,"(28,39]"
38,4999.7691192756,1999.72280021976,1,5.59974036976514,0,"(28,39]"
34,4999.46666995487,1998.20804041493,0,2.48537272246961,1,"(28,39]"
56,5000.130109049,1999.11372971914,0.282659045716631,4.63457070570658,0,"(49,60]"
44,5001.29999195711,2000.81705194253,0,4.59474283534013,1,"(39,49]"
28,5000.13743171859,2000.49749372645,0.730647168511912,5.27912287415506,0,"[18,28]"
65,4999.84436109185,2000.53272430851,1,6.4649759877205,0,"(60,70]"
67,4999.25616153086,2000.63388795014,1,5.00055896981057,0,"(60,70]"
42,4999.41705954847,1999.04175479345,0.851311309174726,3.51793992335154,0,"(39,49]"
55,4999.65211409414,2000.95387459931,0.89616188986088,6.6703760168272,1,"(49,60]"
25,4999.77063518375,1999.70854269741,0,4.70977375229436,1,"[18,28]"
65,5000.89348470072,2000.79700367357,0,4.38657790268457,1,"(60,70]"
65,5000.39531971572,1999.27547526933,0.115391352715016,5.59108546688561,0,"(60,70]"
40,5000.23734648045,2000.71084685811,1,6.1140606060196,0,"(39,49]"
69,5000.25636065831,2002.00375992371,0,4.19146979800744,0,"(60,70]"
67,4999.19042051654,1998.78421435053,0,4.52611654009796,1,"(60,70]"
36,5001.43145842257,2000.29671645858,1,3.01761572134542,0,"(28,39]"
36,4999.45895819095,1999.77227074411,0.890161248030091,4.87343427717353,0,"(28,39]"
38,4998.9971986685,2000.97793118588,1,6.4644427495582,1,"(28,39]"
62,5000.51691904531,1998.28588047344,1,4.67345984765909,0,"(60,70]"
44,4998.73217064917,1998.8036967224,0.657782196053426,5.94990358682099,1,"(39,49]"
56,4998.69494626237,1999.10001095763,0,5.01045023792034,1,"(49,60]"
66,5000.41264375207,1999.88633167142,0,4.70480325040972,0,"(60,70]"
30,4999.48043535297,2000.71720267497,0.757677787544555,5.28861303060563,0,"(28,39]"
37,4999.61294105158,1997.94408528719,0.843309678267003,4.71479526614921,0,"(28,39]"
27,5000.10203936099,1999.36733651693,1,4.867438120793,0,"[18,28]"
45,5000.59305999016,2000.76491150296,0,5.41562531225505,0,"(39,49]"
47,4999.12259968428,2000.18139585277,0,2.34031354113939,0,"(39,49]"
57,5001.59815593008,2000.41898951498,1,4.93406436366387,0,"(49,60]"
57,4998.18088653121,2001.08750738035,0.0542118133943611,6.46977298650462,0,"(49,60]"
54,5001.28618024875,2001.50530182067,0,5.89262031323171,0,"(49,60]"
62,4999.17708878792,1999.89733255725,0.947962996271754,4.56459618031745,0,"(60,70]"
43,5001.02127067173,1999.07185096031,1,4.49234289055649,0,"(39,49]"
67,4998.5982414167,2001.47972277102,0,6.14114547783355,1,"(60,70]"
43,4999.28539033,2000.82271675232,1,6.05734663073046,0,"(39,49]"
20,4997.50813859667,1999.18028528832,1,4.99266270342828,0,"[18,28]"
43,4999.08637874503,2000.89844329118,0,4.54654679341095,0,"(39,49]"
18,5000.44275317488,2000.03893804396,1,5.62544359214752,0,"[18,28]"
44,5000.16071878114,1998.33014234486,1,5.38800108257719,0,"(39,49]"
51,5000.44749488349,2001.23347455911,0.883783856721903,6.12601186344097,1,"(49,60]"
40,4999.81959125895,1997.27812319414,0,4.27602498859921,1,"(39,49]"
23,5000.4887856627,2000.02718980798,0,4.40413732518102,0,"[18,28]"
46,5001.71698895679,2000.56208146564,0,4.44144172170851,0,"(39,49]"
50,4999.09286857933,2000.44260586641,0,3.97976320852296,0,"(49,60]"
46,5000.10447339723,1999.61617004091,0,3.81627533616226,0,"(39,49]"
42,5000.73795656906,2000.264195524,1,6.30999332851602,0,"(39,49]"
69,5002.05655793238,1998.89493662322,0.97395242223945,1.67867260409463,0,"(60,70]"
58,4999.40685824445,2001.75851560133,0.316001479897819,4.75849831963159,0,"(49,60]"
42,5001.1595835095,1999.4753800193,0,3.9234993713229,0,"(39,49]"
47,4999.70779888297,2002.34660421436,0,6.0917285753706,0,"(39,49]"
42,5000.83880858002,2000.85279892896,0,3.41642900306171,1,"(39,49]"
39,4999.90815367683,1999.94823396705,0,3.45326304575511,1,"(28,39]"
56,5000.30705150515,2000.08960510659,1,5.36312290863806,0,"(49,60]"
43,5000.56186418271,2000.16087766694,0.40781212926998,5.1490432643115,1,"(39,49]"
56,4999.62628609161,1998.31341933162,0.527960692757811,4.88932858781098,0,"(49,60]"
64,4999.06877237985,1999.21757688789,1,2.90096017925749,0,"(60,70]"
24,5001.58283155685,1998.66076547502,1,4.19032133064284,0,"[18,28]"
38,5000.838732793,2001.08037009981,0.784714687403359,4.66878190827574,0,"(28,39]"
54,5001.10943569948,1999.12924805495,1,5.05915838817173,0,"(49,60]"
54,4999.87157104834,2000.71402291648,0,4.83648148386625,1,"(49,60]"
48,4998.09184800296,2000.45011517637,0.987300075254874,6.49583956569762,0,"(39,49]"
59,5000.44194054899,2000.34856063465,0,5.03403373407597,1,"(49,60]"
25,5000.36640505145,2000.93537376237,1,6.66971507429214,0,"[18,28]"
70,5000.26959153187,1999.73093691611,0.0791918617100108,4.38705742659035,0,"(60,70]"
46,4998.43029560565,1997.08366845471,1,5.08802976279545,0,"(39,49]"
66,5001.19040209179,2002.26059799158,0.949741205647719,4.51299527156265,0,"(60,70]"
19,5000.7948055877,2000.17045163376,0,2.77714868157678,0,"[18,28]"
27,5000.63950825638,1998.75325041868,0.0555236720242682,3.66227287311985,0,"[18,28]"
57,4999.52564574195,2001.40522378437,0.882020217522493,5.96596466520369,0,"(49,60]"
27,5000.61673873001,2000.91173593539,1,6.46849638200679,0,"[18,28]"
34,4998.66068100861,1998.93532234168,0.242376081787882,4.38341190543517,0,"(28,39]"
19,5000.86365508521,1999.3047905293,0.645369699303446,5.14791283382469,0,"[18,28]"
29,5000.17253487847,1999.96945947938,1,4.31279034493447,0,"(28,39]"
52,5000.44272854515,2000.32755163722,0.404446905419012,6.06675040684669,0,"(49,60]"
25,5001.24661920836,1999.19096063724,1,5.8985972718297,0,"[18,28]"
57,5000.79099842283,2001.5052310404,0,3.0842900113297,0,"(49,60]"
24,4998.11513284265,1999.39072195487,0,5.20095346554974,1,"[18,28]"
42,4998.98970253922,2001.95806259692,0.700471016086264,5.72483143481354,0,"(39,49]"
48,5000.63221794047,2002.0174210129,0.366822640272142,4.96616618147564,0,"(39,49]"
70,5000.86397835307,2001.14624376014,0.59256929420734,3.60332284578298,0,"(60,70]"
29,4999.55010311153,2000.59982418818,0,3.67214240053082,0,"(28,39]"
39,4999.82944010923,1998.96838107106,1,5.48578871657335,1,"(28,39]"
40,4999.18054903205,2001.21362696202,0.609214922038442,6.11679609852853,0,"(39,49]"
23,5001.13749704456,1998.71500687026,0.682858186415869,4.2234863971052,0,"[18,28]"
39,5000.10648822582,2000.70254575029,0.588861742999428,5.45700781627033,0,"(28,39]"
24,5000.13175354837,1999.88731535173,1,5.3175728519152,0,"[18,28]"
45,5002.44843055679,1999.2073391852,1,5.50794596573294,0,"(39,49]"
20,4999.14063970685,1998.87164499974,1,5.11026858946546,0,"[18,28]"
24,5000.08052063348,2000.79696236512,0.26634595466504,5.01961500268728,1,"[18,28]"
25,4999.18098861439,2001.48501884794,0,5.48453720743574,1,"[18,28]"
33,5000.47264314126,2002.9414012751,0,4.39701378904127,1,"(28,39]"
29,4998.7970677355,1999.20420200216,1,6.36290908311783,0,"(28,39]"
22,4999.71331469861,2000.51076481684,1,6.29724973209753,0,"[18,28]"
24,4998.1011863856,1999.34270532947,1,4.7857485260515,1,"[18,28]"
33,5000.01931629029,1999.80750770343,0,6.60118244729798,0,"(28,39]"
36,4999.41691004554,1999.65064133527,1,4.93254100828535,0,"(28,39]"
33,5000.40534046804,1999.51863023909,0.613580579951512,5.25025450036231,1,"(28,39]"
23,5000.04721872909,2002.66575245361,0,4.46498320412204,1,"[18,28]"
70,5000.17329103586,2001.02133393107,1,5.79805667568544,0,"(60,70]"
56,5000.88076399549,2000.74896084553,0.474896284848888,5.23991500743752,1,"(49,60]"
70,4999.34284802776,1999.39624256552,0,4.61678418653014,0,"(60,70]"
52,5000.64566270239,2000.53734636317,0,2.9352667508058,1,"(49,60]"
69,4999.90304447151,1999.37308169167,0,2.61554570350905,0,"(60,70]"
69,4998.74584829518,2001.1728741927,0,5.38894831762223,0,"(60,70]"
43,5000.80673679162,1998.92643398786,0,3.68303986091219,0,"(39,49]"
39,5000.03389845135,1999.79316079516,0,5.09611634939206,0,"(28,39]"
70,5000.09003049251,2000.68491060269,1,5.0714737224855,0,"(60,70]"
65,4998.62083545059,1998.8778298319,1,5.70051047878427,0,"(60,70]"
45,4999.17730119273,1999.25741752091,0.907219795881262,6.9028194301013,0,"(39,49]"
34,5001.0486988301,2000.90027231671,0.113792607261095,4.96899353646739,0,"(28,39]"
26,5000.65399722855,1999.03177447622,0.422847311359888,4.38246211393129,1,"[18,28]"
69,5001.12985877952,2001.77264533824,0.174630106682581,4.44577982190972,0,"(60,70]"
26,5001.0636741017,2000.58013222294,1,5.44745792685879,0,"[18,28]"
53,4998.4914478609,2000.93649943956,0,6.22061444468913,1,"(49,60]"
30,5000.31416029413,2000.11641552709,0.37771644285628,3.57235074132951,0,"(28,39]"
55,5000.89821732986,1999.48729768617,1,5.32851653302744,0,"(49,60]"
20,4999.86322615477,1999.4442800521,0.718851348822573,3.71062386509184,0,"[18,28]"
33,4997.97802795698,2000.14363302052,0,4.77889993703037,1,"(28,39]"
63,4999.46510415162,1999.99048710572,1,3.97642788117982,0,"(60,70]"
47,4999.67138254033,2000.15032816228,0.373262140350116,3.86922957569006,0,"(39,49]"
48,5000.13843628503,2000.33727240316,1,5.44085577153647,0,"(39,49]"
54,4999.50739958531,1998.36820292059,0.308227857418251,4.93781372425242,0,"(49,60]"
20,5000.07401596377,2000.48985977996,0,2.90689722120895,1,"[18,28]"
27,5000.0983967212,1999.02915310619,1,4.75030777867829,0,"[18,28]"
20,4999.11930004502,1999.69313864296,0.734000520746123,5.22507475804974,0,"[18,28]"
29,5000.43358933653,2000.8920924835,1,5.43543462529997,0,"(28,39]"
55,4999.55091884329,2000.52455977175,1,3.9064067801157,0,"(49,60]"
44,4998.50801882831,2000.78472852331,0,6.21033531714234,0,"(39,49]"
29,5001.56590503654,1999.95090148196,1,6.15540728283752,0,"(28,39]"
67,4999.91845244806,1999.89485474889,1,5.89481717827319,1,"(60,70]"
29,4999.88089604151,1999.60983006272,1,5.96195964798357,0,"(28,39]"
35,4999.72194603064,1998.79528556246,1,4.70483188863777,0,"(28,39]"
63,5001.32418982079,2000.17709110988,0.986259554222962,3.98156206343075,0,"(60,70]"
70,4998.97071150888,1996.86969577856,0.941917800880354,3.64701821953133,0,"(60,70]"
58,4999.87402867871,2001.25817573921,0.952730666582119,5.77760422713152,0,"(49,60]"
51,4999.46475472188,2000.07904953692,1,4.62011288487441,0,"(49,60]"
34,4997.84454251709,1998.76350639141,1,6.62001646777204,0,"(28,39]"
61,5000.90926853706,2000.12061252723,1,5.42996732204834,0,"(60,70]"
31,5000.27926409207,2000.08299835975,1,6.15691759337399,1,"(28,39]"
51,5000.38982998003,1999.92278086192,1,4.75260186500779,0,"(49,60]"
52,5001.02319695677,1999.23408116346,0.360417500850711,4.90229614798087,0,"(49,60]"
44,4999.66217388477,2000.79576863755,1,5.93371418801148,0,"(39,49]"
69,5000.62890312633,2001.20085638346,1,7.12960407345158,0,"(60,70]"
67,5000.25245650657,2000.56469349403,1,4.94723408972033,0,"(60,70]"
24,5001.46595307758,1999.68382646803,0.644469767079548,3.98305955181123,0,"[18,28]"
69,4998.26494199128,1999.09636851354,0.584406413731894,5.70143978606424,0,"(60,70]"
33,5000.74254478559,2000.02511090637,1,6.84510738529139,1,"(28,39]"
50,4999.60734015162,1998.44167713114,1,5.80997477102221,0,"(49,60]"
59,4998.98073172294,1999.25278991439,0.542882141095678,4.58848903660125,0,"(49,60]"
27,4999.49744431511,1997.78336017104,1,5.42775647227907,1,"[18,28]"
28,4999.73058205356,1998.28405594006,1,3.68396009196551,0,"[18,28]"
24,5000.2538822296,1998.20122152073,0.452253025906552,3.64683959419753,0,"[18,28]"
28,5000.80631383925,1999.856116706,1,4.87089993363805,0,"[18,28]"
56,5001.24333659269,2001.51445161857,1,3.60491537999835,0,"(49,60]"
58,5001.11161466671,2000.2465796585,0,2.9296111169581,1,"(49,60]"
50,5000.70281660907,1999.25164413366,1,6.4316981450565,0,"(49,60]"
58,5000.01188264484,1997.76042693933,0.639237403384972,4.65513212834035,0,"(49,60]"
47,4999.77377764005,1998.60229475107,0,3.52803625495491,1,"(39,49]"
45,5002.48752535146,2001.54558853971,1,5.78979579636373,0,"(39,49]"
42,5001.66346910217,1999.29658442334,0,4.58077418789835,1,"(39,49]"
20,5000.10513495626,2000.36583692198,0.748604548331688,5.57205858412014,1,"[18,28]"
30,4998.72637230579,2000.60152636062,0,6.60465852339087,1,"(28,39]"
25,5000.05065103017,1999.26487904924,0,5.72656199816242,1,"[18,28]"
51,5000.91092723653,2001.29245363239,0,4.47381179418622,0,"(49,60]"
52,4999.37998872034,1999.4813320014,0.461753759410548,4.86624827500542,0,"(49,60]"
48,4999.93319795032,2000.2018813856,0,6.3617549902007,1,"(39,49]"
47,4998.2308202414,2000.1605161596,1,5.63410566045371,0,"(39,49]"
30,5000.8301640885,2001.78282075751,0,4.44740513264589,0,"(28,39]"
39,5000.03069999209,2000.19280565407,0,3.83834545295825,1,"(28,39]"
19,4999.79262364917,1999.86840680242,1,5.10985181442487,0,"[18,28]"
60,4999.56086170124,1999.28745705651,0.300908888295857,4.30932701947409,0,"(49,60]"
33,5000.1055935853,1999.20355442034,1,7.54886924508255,0,"(28,39]"
56,5000.03685373917,2000.27722483702,0.579249246624986,3.96247074177962,0,"(49,60]"
46,4999.37891433505,2000.09333865381,0,5.36726702870333,1,"(39,49]"
66,5000.14478763915,2000.42391697261,0.000341124541508808,4.11060561917744,1,"(60,70]"
23,4999.69894094893,2000.02877466017,1,5.83985379648435,0,"[18,28]"
20,5000.77926905358,1998.21148320984,0.227731525339994,4.69719946039435,0,"[18,28]"
18,5000.84905718047,2000.31089914388,0,3.74080492929938,1,"[18,28]"
55,4999.85605887247,2000.73287038792,0,5.34505814558195,0,"(49,60]"
26,4999.55411331063,2000.13192600669,1,6.16766422643165,0,"[18,28]"
53,5001.25468835062,2000.03071345703,0.450118958524555,3.08311236791709,0,"(49,60]"
33,4998.48518023982,1999.1730182487,1,6.04099712366569,0,"(28,39]"
45,5000.85600001993,2001.77740973349,0,2.93525465290848,0,"(39,49]"
27,5001.5594546297,2000.05564078046,0.601273185675431,5.41378955386271,0,"[18,28]"
56,5000.41314067406,1999.16718483041,0.53687095755066,5.32740002315397,0,"(49,60]"
30,4999.50554662174,1999.13933763896,1,5.11701968535497,0,"(28,39]"
23,5000.70691090734,2000.89828798238,0.927854706316528,6.51232331850381,0,"[18,28]"
62,5000.53653478634,2000.13780303419,1,5.85575121361415,0,"(60,70]"
44,5001.48658242935,2001.14223094901,0,4.97125248178811,0,"(39,49]"
19,5000.95957371694,1999.95417856358,0,4.23877194092051,1,"[18,28]"
54,5001.22809803755,2001.19057824445,1,4.21765595439286,0,"(49,60]"
22,5000.65550822379,1999.23728990138,0,4.0599249575738,1,"[18,28]"
30,5000.44136772532,2000.91411756749,1,6.14210959617274,0,"(28,39]"
65,4999.37423604775,2001.1465534654,0.272300542584606,4.71892186289704,0,"(60,70]"
65,4999.37212067201,1999.51815456516,0,3.6811320226327,0,"(60,70]"
52,4998.1550259537,1998.56086287439,0,3.83425268436429,0,"(49,60]"
27,4998.54222426987,1999.58847080581,0.850592586322049,6.43740785017124,0,"[18,28]"
39,5001.26987251228,1999.96956557001,0,3.63291835827082,0,"(28,39]"
35,5000.68835555232,2000.90276282623,0,3.71766414980787,1,"(28,39]"
21,5000.20191106896,2000.59252349715,0,6.70413138720539,1,"[18,28]"
68,4999.66046497718,2000.25683274257,0,4.23591119268318,1,"(60,70]"
21,4999.2707133233,2000.45790484001,1,7.03802879017662,0,"[18,28]"
58,5001.50773445888,2000.40371590497,1,5.14257531547572,0,"(49,60]"
28,5001.14107451194,2001.45319693211,0.803787927088543,5.07910082122355,0,"[18,28]"
37,5000.9648758105,1999.75094460725,0,4.69479163100301,1,"(28,39]"
32,4999.274800491,1999.25496872189,0.991887416909624,4.05482113424759,0,"(28,39]"
30,4999.86475176654,2000.38378816178,1,6.60782401628411,0,"(28,39]"
28,4999.67335701946,1999.89820399645,1,6.06768955620176,1,"[18,28]"
60,5000.05760655433,1999.11453136276,1,5.36888800188781,0,"(49,60]"
41,4999.64650732314,2000.70561430625,0,3.89847487406808,0,"(39,49]"
70,4999.50499478432,1998.84477057981,0,4.01969424494086,0,"(60,70]"
26,5002.49991087591,1999.50755486037,0.816460405300001,3.73950196562389,1,"[18,28]"
19,4999.92566797152,1999.9394103079,1,4.72092215029853,0,"[18,28]"
34,5000.6928140004,1999.99931853413,0,3.74828081555481,1,"(28,39]"
48,5000.6666623483,2001.15033186139,1,5.00109584499146,0,"(39,49]"
33,5000.72394427919,1999.50004008872,0.445033263933892,4.94845229904522,0,"(28,39]"
38,5000.23615394527,1999.27106041487,0.736833775771336,4.60847847088293,0,"(28,39]"
34,4999.93201366752,2000.36086969944,0,5.38181707306786,1,"(28,39]"
65,5000.38973633241,2001.56135587578,0.9102934319728,5.35607928832884,0,"(60,70]"
48,5000.2133578747,1998.18003521311,1,3.62431071554264,0,"(39,49]"
28,4999.47314704167,2001.44823579447,0.645699731609604,4.71739048504562,1,"[18,28]"
27,5001.19742693044,1999.88376839352,0,3.16890454264897,1,"[18,28]"
55,5000.89114575363,2000.85049258657,1,5.7541147380555,0,"(49,60]"
59,5000.11745801935,2000.55343675975,0.623099976071931,4.63820230141396,0,"(49,60]"
43,4998.93490784142,1999.73304043028,1,5.91755695358424,0,"(39,49]"
67,5000.52264318224,1998.65175255935,1,5.57773726960449,0,"(60,70]"
64,4999.94745496817,1999.00227293303,0.266840591190141,3.25832945322482,0,"(60,70]"
39,4999.86493929427,1999.46349824777,0.429206121466539,3.73320721831892,1,"(28,39]"
46,4999.39515774016,1999.72046829155,1,4.27140779277306,1,"(39,49]"
58,4999.81824385954,2001.31372006338,0,3.77138028534577,1,"(49,60]"
35,4998.50351492695,1998.84968379194,0.837417120002543,6.03732031202702,0,"(28,39]"
40,5001.15979281297,2000.83510153547,1,6.80363532643502,0,"(39,49]"
56,5000.42213813027,1999.42574188893,0.383019988837492,4.63820309428361,0,"(49,60]"
41,4999.62294328232,1998.46182306979,1,5.4483233265139,0,"(39,49]"
36,5000.1557555339,2000.26406091665,0.0690576228322562,5.62779008365458,0,"(28,39]"
23,5000.38832882935,2000.17048642764,0.519425274621055,4.06376556041274,0,"[18,28]"
32,5000.38312433761,1998.94010145842,0.259283321410422,3.92996637590308,0,"(28,39]"
30,5000.72550666689,2000.88446369063,1,4.9831712007753,0,"(28,39]"
42,5001.28528939306,2000.8602070929,1,6.68224338293488,0,"(39,49]"
41,5001.56433103785,2000.31126941248,0.687862787638191,4.98433143429425,0,"(39,49]"
32,4998.79522554612,1999.7680279112,0,5.23247220282955,1,"(28,39]"
28,5000.46740750961,2001.19395123178,0.339697060981606,4.02960442093489,0,"[18,28]"
62,4999.36238013923,2000.40791043096,0.540185773271007,6.61969919650352,0,"(60,70]"
46,4999.90243842198,2001.71191008528,1,5.12700185006148,0,"(39,49]"
26,5000.10406470406,1998.45317625233,0.705849813967607,4.30510796647463,0,"[18,28]"
44,5000.05137900706,1999.86262941001,0,4.55852211963402,0,"(39,49]"
57,5000.34750049659,2001.34364773052,0.130807323531315,4.84675666699028,0,"(49,60]"
